ID,Contracting Party,RSC Sub-division,Station ID,Sample ID,LatD,LatM,LatS,LatDir,LongD,LongM,LongS,LongDir,Sample type,Sampling depth,Sampling date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit,Data provider,Measurement Comment,Sample Comment,Reference Comment
1150,Germany,10.0,27,2010245,56,0.0,0.0,N,6,0.0,10.0,E,Water,0.0,08/10/10 00:00:00,137Cs,=,0.0032,0.0001056,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1151,Germany,9.0,39,2010260,56,59.0,59.0,N,7,59.0,55.0,E,Water,0.0,08/14/10 00:00:00,137Cs,=,0.0025,6.25e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1152,Germany,9.0,ELBE1,2010001,54,0.0,0.0,N,8,6.0,12.0,E,Water,0.0,01/01/10 00:00:00,137Cs,=,0.0022,0.0002288,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1153,Germany,9.0,Borkumriff,2010002,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,01/08/10 00:00:00,137Cs,=,0.0022,0.0001254,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1154,Germany,9.0,Borkumriff,2010003,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,02/07/10 00:00:00,137Cs,=,0.0019,0.0001159,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1155,Germany,9.0,ELBE1,2010005,54,0.0,0.0,N,8,6.0,12.0,E,Water,0.0,02/27/10 00:00:00,137Cs,=,0.0018,0.0001062,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1156,Germany,9.0,Borkumriff,2010006,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,03/15/10 00:00:00,137Cs,=,0.0019,9.69e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1157,Germany,9.0,ELBE1,2010009,54,0.0,0.0,N,8,6.0,12.0,E,Water,0.0,05/01/10 00:00:00,137Cs,=,0.002,7.8e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1158,Germany,9.0,ELBE1,2010012,54,0.0,0.0,N,8,6.0,12.0,E,Water,0.0,06/28/10 00:00:00,137Cs,=,0.002,8.6e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1159,Germany,9.0,Borkumriff,2010212,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,04/02/10 00:00:00,137Cs,=,0.0019,9.88e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1160,Germany,9.0,Borkumriff,2010213,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,06/28/10 00:00:00,137Cs,=,0.002,0.0001,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1161,Germany,9.0,Borkumriff,2010214,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,07/25/10 00:00:00,137Cs,=,0.0019,0.0001102,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1162,Germany,9.0,Borkumriff,2010295,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,08/21/10 00:00:00,137Cs,=,0.0017,9.69e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1163,Germany,9.0,ELBE1,2010297,54,0.0,0.0,N,8,6.0,12.0,E,Water,0.0,08/30/10 00:00:00,137Cs,=,0.002,0.00011,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1164,Germany,9.0,Borkumriff,2010309,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,09/22/10 00:00:00,137Cs,=,0.002,0.000156,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1165,Germany,9.0,Borkumriff,2010310,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,10/18/10 00:00:00,137Cs,=,0.0024,0.0001512,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1166,Germany,9.0,Borkumriff,2010311,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,11/27/10 00:00:00,137Cs,=,0.0024,0.0001176,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1167,Germany,9.0,Borkumriff,2010312,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,12/27/10 00:00:00,137Cs,=,0.0025,0.0001325,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1168,Germany,9.0,Medem,2010216,53,52.0,44.0,N,8,43.0,4.0,E,Water,0.0,08/04/10 00:00:00,"239,240Pu",=,5.6e-06,8.4e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1169,Germany,9.0,3,2010217,54,0.0,6.0,N,8,6.0,18.0,E,Water,0.0,08/04/10 00:00:00,"239,240Pu",=,3.5e-06,3.15e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1170,Germany,9.0,7,2010218,54,0.0,0.0,N,6,25.0,4.0,E,Water,0.0,08/05/10 00:00:00,"239,240Pu",=,3e-06,3.3e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1171,Germany,9.0,22,2010239,55,0.0,3.0,N,6,15.0,1.0,E,Water,0.0,08/09/10 00:00:00,"239,240Pu",=,4e-06,6e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1172,Germany,9.0,22A,2010240,54,59.0,53.0,N,6,58.0,59.0,E,Water,0.0,08/10/10 00:00:00,"239,240Pu",=,5.3e-06,5.3e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1173,Germany,9.0,23,2010241,55,0.0,0.0,N,7,35.0,1.0,E,Water,0.0,08/10/10 00:00:00,"239,240Pu",=,3e-06,4.5e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1174,Germany,9.0,25,2010242,54,59.0,52.0,N,8,15.0,0.0,E,Water,0.0,08/10/10 00:00:00,"239,240Pu",=,3.4e-06,4.08e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1175,Germany,9.0,26,2010243,56,0.0,1.0,N,7,48.0,4.0,E,Water,0.0,08/10/10 00:00:00,"239,240Pu",=,2.2e-06,3.08e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1176,Germany,9.0,26A,2010244,55,59.0,56.0,N,7,0.0,52.0,E,Water,0.0,08/10/10 00:00:00,"239,240Pu",=,4.900000000000001e-06,4.9e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1177,Germany,10.0,27,2010245,56,0.0,0.0,N,6,0.0,10.0,E,Water,0.0,08/10/10 00:00:00,"239,240Pu",=,3.5e-06,4.2e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1178,Germany,9.0,39,2010260,56,59.0,59.0,N,7,59.0,55.0,E,Water,0.0,08/14/10 00:00:00,"239,240Pu",=,4e-06,4e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1179,Germany,9.0,Medem,2010216,53,52.0,44.0,N,8,43.0,4.0,E,Water,0.0,08/04/10 00:00:00,3H,=,3.79,0.036384,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1180,Germany,9.0,3,2010217,54,0.0,6.0,N,8,6.0,18.0,E,Water,0.0,08/04/10 00:00:00,3H,=,3.57,0.037128,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1181,Germany,9.0,7,2010218,54,0.0,0.0,N,6,25.0,4.0,E,Water,0.0,08/05/10 00:00:00,3H,=,2.01,0.029346,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1182,Germany,9.0,23,2010241,55,0.0,0.0,N,7,35.0,1.0,E,Water,0.0,08/10/10 00:00:00,3H,=,3.41,0.036828,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1183,Germany,9.0,25,2010242,54,59.0,52.0,N,8,15.0,0.0,E,Water,0.0,08/10/10 00:00:00,3H,=,3.72,0.040548,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1184,Germany,9.0,26,2010243,56,0.0,1.0,N,7,48.0,4.0,E,Water,0.0,08/10/10 00:00:00,3H,=,3.07,0.037454,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1185,Germany,9.0,26A,2010244,55,59.0,56.0,N,7,0.0,52.0,E,Water,0.0,08/10/10 00:00:00,3H,=,2.4,0.03288,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1186,Germany,10.0,27,2010245,56,0.0,0.0,N,6,0.0,10.0,E,Water,0.0,08/10/10 00:00:00,3H,=,1.28,0.0256,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1187,Germany,9.0,39,2010260,56,59.0,59.0,N,7,59.0,55.0,E,Water,0.0,08/14/10 00:00:00,3H,=,2.0,0.0316,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1188,Germany,10.0,7A,2010219,54,0.0,1.0,N,5,41.0,50.0,E,Water,0.0,08/05/10 00:00:00,137Cs,=,0.0029,0.0001769,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1189,Germany,10.0,8,2010220,53,59.0,59.0,N,4,50.0,9.0,E,Water,0.0,08/05/10 00:00:00,137Cs,=,0.0035,0.0001505,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1190,Germany,10.0,9,2010221,54,0.0,2.0,N,3,0.0,3.0,E,Water,0.0,08/05/10 00:00:00,137Cs,=,0.0042,0.0002562,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1191,Germany,10.0,9A,2010222,53,25.0,50.0,N,3,29.0,38.0,E,Water,0.0,08/06/10 00:00:00,137Cs,=,0.0036,0.000306,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1192,Germany,10.0,14,2010228,52,0.0,2.0,N,1,59.0,52.0,E,Water,0.0,08/07/10 00:00:00,137Cs,=,0.0023,0.0001495,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1193,Germany,10.0,15,2010229,52,30.0,17.0,N,2,30.0,14.0,E,Water,0.0,08/07/10 00:00:00,137Cs,=,0.0035,0.0001645,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1194,Germany,10.0,15B,2010230,52,49.0,31.0,N,2,10.0,25.0,E,Water,0.0,08/07/10 00:00:00,137Cs,=,0.0037,0.0001258,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1195,Germany,10.0,16,2010231,53,20.0,12.0,N,1,39.0,50.0,E,Water,0.0,08/07/10 00:00:00,137Cs,=,0.0039,0.0001209,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1196,Germany,10.0,17,2010232,54,0.0,5.0,N,0,59.0,58.0,E,Water,0.0,08/08/10 00:00:00,137Cs,=,0.0038,0.0001406,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1197,Germany,10.0,17A,2010233,54,0.0,8.0,N,0,22.0,6.0,E,Water,0.0,08/08/10 00:00:00,137Cs,=,0.0036,0.0001548,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1198,Germany,10.0,18A,2010234,54,59.0,14.0,N,0,39.0,16.0,W,Water,0.0,08/08/10 00:00:00,137Cs,=,0.0037,0.0002183,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1199,Germany,10.0,18,2010235,55,0.0,1.0,N,0,0.0,1.0,W,Water,0.0,08/08/10 00:00:00,137Cs,=,0.0033,0.0001452,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1200,Germany,10.0,19,2010236,55,0.0,1.0,N,2,0.0,21.0,E,Water,0.0,08/09/10 00:00:00,137Cs,=,0.0034,0.00017,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1201,Germany,10.0,20,2010237,55,0.0,1.0,N,3,59.0,52.0,E,Water,0.0,08/09/10 00:00:00,137Cs,=,0.0043,0.000172,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1202,Germany,10.0,21,2010238,54,59.0,59.0,N,4,59.0,59.0,E,Water,0.0,08/09/10 00:00:00,137Cs,=,0.0038,0.0001444,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1203,Germany,10.0,28,2010246,55,59.0,59.0,N,4,59.0,46.0,E,Water,0.0,08/11/10 00:00:00,137Cs,=,0.0031,8.37e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1204,Germany,10.0,29,2010247,55,59.0,58.0,N,2,59.0,58.0,E,Water,0.0,08/11/10 00:00:00,137Cs,=,0.0029,0.0001827,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1205,Germany,10.0,30,2010248,55,59.0,58.0,N,1,59.0,42.0,E,Water,0.0,08/11/10 00:00:00,137Cs,=,0.0029,8.99e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1206,Germany,10.0,31,2010249,56,0.0,1.0,N,0,58.0,8.0,E,Water,0.0,08/11/10 00:00:00,137Cs,=,0.0027,0.0001026,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1207,Germany,10.0,32,2010250,55,59.0,57.0,N,0,0.0,4.0,E,Water,0.0,08/11/10 00:00:00,137Cs,=,0.0032,0.0001632,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1208,Germany,10.0,33,2010251,55,59.0,56.0,N,1,0.0,26.0,W,Water,0.0,08/12/10 00:00:00,137Cs,=,0.0034,0.0001428,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1209,Germany,10.0,33A,2010252,56,1.0,39.0,N,1,39.0,44.0,W,Water,0.0,08/12/10 00:00:00,137Cs,=,0.0032,9.92e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1210,Germany,10.0,34A,2010253,56,59.0,2.0,N,1,40.0,13.0,W,Water,0.0,08/12/10 00:00:00,137Cs,=,0.004,0.0001,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1211,Germany,10.0,34,2010254,56,59.0,58.0,N,1,0.0,0.0,W,Water,0.0,08/12/10 00:00:00,137Cs,=,0.0035,0.000105,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1212,Germany,10.0,35,2010255,56,59.0,55.0,N,1,19.0,59.0,E,Water,0.0,08/13/10 00:00:00,137Cs,=,0.0027,0.0001161,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1213,Germany,10.0,36,2010256,56,59.0,59.0,N,3,29.0,58.0,E,Water,0.0,08/13/10 00:00:00,137Cs,=,0.0029,9.57e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1214,Germany,10.0,37,2010257,57,0.0,1.0,N,5,0.0,14.0,E,Water,0.0,08/13/10 00:00:00,137Cs,=,0.0033,0.0001023,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1215,Germany,10.0,41,2010265,57,59.0,59.0,N,5,59.0,57.0,E,Water,0.0,08/15/10 00:00:00,137Cs,=,0.0101,0.0001515,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1216,Germany,10.0,42,2010266,57,59.0,44.0,N,5,0.0,42.0,E,Water,0.0,08/15/10 00:00:00,137Cs,=,0.0047,0.0001175,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1217,Germany,10.0,43,2010267,58,0.0,1.0,N,2,59.0,53.0,E,Water,0.0,08/15/10 00:00:00,137Cs,=,0.0025,0.000235,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1218,Germany,10.0,44,2010268,58,0.0,4.0,N,1,30.0,3.0,E,Water,0.0,08/15/10 00:00:00,137Cs,=,0.0029,8.99e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1219,Germany,7.0,45,2010269,57,59.0,44.0,N,0,58.0,1.0,W,Water,0.0,08/16/10 00:00:00,137Cs,=,0.002,8.2e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1220,Germany,7.0,46,2010273,58,59.0,59.0,N,1,32.0,7.0,W,Water,0.0,08/16/10 00:00:00,137Cs,=,0.0021,6.51e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1221,Germany,10.0,47,2010274,59,0.0,0.0,N,0,0.0,5.0,W,Water,0.0,08/17/10 00:00:00,137Cs,=,0.0018,8.82e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1222,Germany,10.0,48,2010275,59,0.0,2.0,N,0,59.0,19.0,E,Water,0.0,08/17/10 00:00:00,137Cs,=,0.0019,8.55e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1223,Germany,10.0,49,2010276,59,0.0,0.0,N,2,59.0,55.0,E,Water,0.0,08/17/10 00:00:00,137Cs,=,0.0027,7.83e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1224,Germany,10.0,50,2010277,58,59.0,57.0,N,4,29.0,50.0,E,Water,0.0,08/17/10 00:00:00,137Cs,=,0.0056,0.000112,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1225,Germany,10.0,51,2010279,60,0.0,2.0,N,4,29.0,51.0,E,Water,0.0,08/18/10 00:00:00,137Cs,=,0.0053,0.0001113,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1226,Germany,10.0,52,2010280,60,0.0,0.0,N,2,0.0,0.0,E,Water,0.0,08/18/10 00:00:00,137Cs,=,0.0024,7.44e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1227,Germany,10.0,53,2010281,59,59.0,55.0,N,0,28.0,56.0,W,Water,0.0,08/18/10 00:00:00,137Cs,=,0.0016,8.48e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1228,Germany,10.0,54,2010282,60,0.0,9.0,N,3,0.0,1.0,W,Water,0.0,08/19/10 00:00:00,137Cs,=,0.0031,5.27e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1229,Germany,10.0,58,2010284,60,59.0,59.0,N,3,0.0,1.0,W,Water,0.0,08/19/10 00:00:00,137Cs,=,0.0012,6.24e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1230,Germany,10.0,61,2010294,61,7.0,20.0,N,3,51.0,55.0,E,Water,0.0,08/21/10 00:00:00,137Cs,=,0.0042,8.82e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1231,Germany,10.0,7A,2010219,54,0.0,1.0,N,5,41.0,50.0,E,Water,0.0,08/05/10 00:00:00,"239,240Pu",=,2.1e-06,2.73e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1232,Germany,10.0,8,2010220,53,59.0,59.0,N,4,50.0,9.0,E,Water,0.0,08/05/10 00:00:00,"239,240Pu",=,4e-06,3.6e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1233,Germany,10.0,9,2010221,54,0.0,2.0,N,3,0.0,3.0,E,Water,0.0,08/05/10 00:00:00,"239,240Pu",=,6.5e-06,5.85e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1234,Germany,10.0,9A,2010222,53,25.0,50.0,N,3,29.0,38.0,E,Water,0.0,08/06/10 00:00:00,"239,240Pu",=,7.1e-06,6.39e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1235,Germany,10.0,14,2010228,52,0.0,2.0,N,1,59.0,52.0,E,Water,0.0,08/07/10 00:00:00,"239,240Pu",=,2.8e-06,3.92e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1236,Germany,10.0,15,2010229,52,30.0,17.0,N,2,30.0,14.0,E,Water,0.0,08/07/10 00:00:00,"239,240Pu",=,3.3e-06,4.29e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1237,Germany,10.0,15B,2010230,52,49.0,31.0,N,2,10.0,25.0,E,Water,0.0,08/07/10 00:00:00,"239,240Pu",=,6.2e-06,6.2e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1238,Germany,10.0,16,2010231,53,20.0,12.0,N,1,39.0,50.0,E,Water,0.0,08/07/10 00:00:00,"239,240Pu",=,8.5e-06,6.8e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1239,Germany,10.0,17,2010232,54,0.0,5.0,N,0,59.0,58.0,E,Water,0.0,08/08/10 00:00:00,"239,240Pu",=,7.9e-06,7.9e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1240,Germany,10.0,17A,2010233,54,0.0,8.0,N,0,22.0,6.0,E,Water,0.0,08/08/10 00:00:00,"239,240Pu",=,1.38e-05,8.28e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1241,Germany,10.0,18A,2010234,54,59.0,14.0,N,0,39.0,16.0,W,Water,0.0,08/08/10 00:00:00,"239,240Pu",=,1.71e-05,1.026e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1242,Germany,10.0,18,2010235,55,0.0,1.0,N,0,0.0,1.0,W,Water,0.0,08/08/10 00:00:00,"239,240Pu",=,1.61e-05,9.66e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1243,Germany,10.0,19,2010236,55,0.0,1.0,N,2,0.0,21.0,E,Water,0.0,08/09/10 00:00:00,"239,240Pu",=,1.38e-05,8.28e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1244,Germany,10.0,20,2010237,55,0.0,1.0,N,3,59.0,52.0,E,Water,0.0,08/09/10 00:00:00,"239,240Pu",=,8.5e-06,7.65e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1245,Germany,10.0,21,2010238,54,59.0,59.0,N,4,59.0,59.0,E,Water,0.0,08/09/10 00:00:00,"239,240Pu",=,8.599999999999999e-06,8.6e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1246,Germany,10.0,28,2010246,55,59.0,59.0,N,4,59.0,46.0,E,Water,0.0,08/11/10 00:00:00,"239,240Pu",=,1.16e-05,1.044e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1247,Germany,10.0,29,2010247,55,59.0,58.0,N,2,59.0,58.0,E,Water,0.0,08/11/10 00:00:00,"239,240Pu",=,9.4e-06,8.46e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1248,Germany,10.0,30,2010248,55,59.0,58.0,N,1,59.0,42.0,E,Water,0.0,08/11/10 00:00:00,"239,240Pu",=,1.36e-05,1.088e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1249,Germany,10.0,31,2010249,56,0.0,1.0,N,0,58.0,8.0,E,Water,0.0,08/11/10 00:00:00,"239,240Pu",=,1.24e-05,9.92e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1250,Germany,10.0,32,2010250,55,59.0,57.0,N,0,0.0,4.0,E,Water,0.0,08/11/10 00:00:00,"239,240Pu",=,1.74e-05,1.392e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1251,Germany,10.0,33,2010251,55,59.0,56.0,N,1,0.0,26.0,W,Water,0.0,08/12/10 00:00:00,"239,240Pu",=,2.19e-05,1.314e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1252,Germany,10.0,33A,2010252,56,1.0,39.0,N,1,39.0,44.0,W,Water,0.0,08/12/10 00:00:00,"239,240Pu",=,2.09e-05,1.881e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1253,Germany,10.0,34A,2010253,56,59.0,2.0,N,1,40.0,13.0,W,Water,0.0,08/12/10 00:00:00,"239,240Pu",=,2.33e-05,1.631e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1254,Germany,10.0,34,2010254,56,59.0,58.0,N,1,0.0,0.0,W,Water,0.0,08/12/10 00:00:00,"239,240Pu",=,2.62e-05,1.834e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1255,Germany,10.0,35,2010255,56,59.0,55.0,N,1,19.0,59.0,E,Water,0.0,08/13/10 00:00:00,"239,240Pu",=,9.2e-06,9.2e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1256,Germany,10.0,36,2010256,56,59.0,59.0,N,3,29.0,58.0,E,Water,0.0,08/13/10 00:00:00,"239,240Pu",=,6.9e-06,8.28e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1257,Germany,10.0,37,2010257,57,0.0,1.0,N,5,0.0,14.0,E,Water,0.0,08/13/10 00:00:00,"239,240Pu",=,5e-06,6.5e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1258,Germany,10.0,41,2010265,57,59.0,59.0,N,5,59.0,57.0,E,Water,0.0,08/15/10 00:00:00,"239,240Pu",=,6.3e-06,5.67e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1259,Germany,10.0,42,2010266,57,59.0,44.0,N,5,0.0,42.0,E,Water,0.0,08/15/10 00:00:00,"239,240Pu",=,6e-06,4.8e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1260,Germany,10.0,43,2010267,58,0.0,1.0,N,2,59.0,53.0,E,Water,0.0,08/15/10 00:00:00,"239,240Pu",=,9.3e-06,6.51e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1261,Germany,10.0,44,2010268,58,0.0,4.0,N,1,30.0,3.0,E,Water,0.0,08/15/10 00:00:00,"239,240Pu",=,1.53e-05,1.071e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1262,Germany,7.0,45,2010269,57,59.0,44.0,N,0,58.0,1.0,W,Water,0.0,08/16/10 00:00:00,"239,240Pu",=,1.11e-05,6.66e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1263,Germany,7.0,46,2010273,58,59.0,59.0,N,1,32.0,7.0,W,Water,0.0,08/16/10 00:00:00,"239,240Pu",=,1.05e-05,7.35e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1264,Germany,10.0,47,2010274,59,0.0,0.0,N,0,0.0,5.0,W,Water,0.0,08/17/10 00:00:00,"239,240Pu",=,3.9e-06,3.9e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1265,Germany,10.0,48,2010275,59,0.0,2.0,N,0,59.0,19.0,E,Water,0.0,08/17/10 00:00:00,"239,240Pu",=,1.03e-05,6.18e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1266,Germany,10.0,49,2010276,59,0.0,0.0,N,2,59.0,55.0,E,Water,0.0,08/17/10 00:00:00,"239,240Pu",=,3.8e-06,3.42e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1267,Germany,10.0,50,2010277,58,59.0,57.0,N,4,29.0,50.0,E,Water,0.0,08/17/10 00:00:00,"239,240Pu",=,5.3e-06,4.77e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1268,Germany,10.0,51,2010279,60,0.0,2.0,N,4,29.0,51.0,E,Water,0.0,08/18/10 00:00:00,"239,240Pu",=,4.299999999999999e-06,4.73e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
1269,Germany,10.0,52,2010280,60,0.0,0.0,N,2,0.0,0.0,E,Water,0.0,08/18/10 00:00:00,"239,240Pu",=,3.5e-06,2.8e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
